,date,home_team_abbr,home_score,away_team_abbr,away_score,away_GP,home_GP,away_assist_percentage,home_assist_percentage,away_assists,home_assists,away_block_percentage,home_block_percentage,away_blocks,home_blocks,away_days_between_games,home_days_between_games,away_defensive_rating,home_defensive_rating,away_defensive_rebound_percentage,home_defensive_rebound_percentage,away_defensive_rebounds,home_defensive_rebounds,away_effective_field_goal_percentage,home_effective_field_goal_percentage,away_field_goal_percentage,home_field_goal_percentage,away_field_goals,home_field_goals,away_free_throw_attempt_rate,home_free_throw_attempt_rate,away_free_throws,home_free_throws,away_game_lost,home_game_lost,away_game_won,home_game_won,away_opp_defensive_rebounds,home_opp_defensive_rebounds,away_opp_effective_field_goal_percentage,home_opp_effective_field_goal_percentage,away_opp_field_goal_percentage,home_opp_field_goal_percentage,away_opp_field_goals,home_opp_field_goals,away_opp_personal_fouls,home_opp_personal_fouls,away_opp_three_point_field_goals,home_opp_three_point_field_goals,away_opp_total_rebounds,home_opp_total_rebounds,away_opp_true_shooting_percentage,home_opp_true_shooting_percentage,away_opp_two_point_field_goal_percentage,home_opp_two_point_field_goal_percentage,away_opp_two_point_field_goals,home_opp_two_point_field_goals,away_personal_fouls,home_personal_fouls,away_ppg,home_ppg,away_steal_percentage,home_steal_percentage,away_steals,home_steals,away_three_point_attempt_rate,home_three_point_attempt_rate,away_three_point_field_goals,home_three_point_field_goals,away_total_rebound_percentage,home_total_rebound_percentage,away_total_rebounds,home_total_rebounds,away_true_shooting_percentage,home_true_shooting_percentage,away_turnover_percentage,home_turnover_percentage,away_turnovers,home_turnovers,away_two_point_field_goal_percentage,home_two_point_field_goal_percentage,away_two_point_field_goals,home_two_point_field_goals,away_win_perc,home_win_perc,total_score
412,2019-12-20,TOR,122.0,WAS,118.0,26.0,27.0,63.842307692307685,63.4074074074074,27.115384615384613,23.62962962962963,7.157692307692307,10.314814814814817,3.7692307692307687,5.185185185185184,2,2,117.34615384615385,104.52222222222224,75.52692307692307,74.68148148148147,30.07692307692308,34.03703703703704,0.5393846153846155,0.5281481481481483,0.4771923076923078,0.4467407407407408,42.46153846153846,37.2962962962963,0.23180769230769235,0.2558148148148148,16.46153846153846,16.037037037037038,18.0,8.0,8.0,19.0,36.0,36.03703703703704,0.5626153846153846,0.4878148148148149,0.4921153846153846,0.4182222222222222,44.230769230769226,38.185185185185176,20.653846153846157,20.296296296296298,12.653846153846152,12.74074074074074,46.42307692307693,48.5925925925926,0.6008846153846152,0.5231111111111111,0.5622692307692307,0.4854444444444444,31.57692307692308,25.444444444444446,21.653846153846153,19.703703703703702,117.69230769230771,111.66666666666669,7.134615384615384,8.41111111111111,7.115384615384616,8.074074074074074,0.37703846153846143,0.40759259259259256,12.576923076923075,12.814814814814815,47.223076923076924,48.84814814814815,39.57692307692308,43.03703703703704,0.5743846153846153,0.5679629629629631,11.80384615384615,12.58888888888889,13.269230769230768,13.296296296296294,0.5285769230769229,0.4908888888888889,29.884615384615387,24.48148148148148,0.3076923076923077,0.7037037037037037,240.0
413,2019-12-21,BRK,122.0,ATL,112.0,29.0,28.0,58.89310344827586,58.757142857142846,23.517241379310345,23.25,8.60689655172414,8.239285714285714,4.827586206896552,4.678571428571429,2,2,114.9,108.72857142857143,73.3862068965517,77.13214285714288,32.03448275862069,36.035714285714285,0.5100344827586206,0.5164642857142858,0.4492068965517241,0.44835714285714295,40.06896551724138,39.107142857142854,0.26041379310344825,0.2643214285714286,17.379310344827587,17.285714285714285,23.0,13.0,6.0,15.0,30.79310344827586,31.785714285714285,0.5461379310344829,0.5010357142857143,0.4627586206896552,0.4382857142857143,38.27586206896552,37.964285714285715,19.55172413793104,19.821428571428573,11.0,11.25,41.206896551724135,42.214285714285715,0.5856896551724138,0.5388214285714287,0.5471034482758621,0.4793214285714286,27.27586206896552,26.714285714285715,22.86206896551724,20.714285714285715,108.41379310344827,111.5,8.072413793103447,6.682142857142857,8.310344827586206,6.607142857142858,0.3815862068965517,0.41021428571428575,10.89655172413793,11.928571428571427,47.36551724137931,51.48928571428571,41.793103448275865,46.60714285714285,0.546103448275862,0.5508928571428571,14.420689655172412,12.957142857142856,16.75862068965517,14.642857142857142,0.5304827586206896,0.5343928571428571,29.17241379310345,27.17857142857143,0.20689655172413796,0.5357142857142857,234.0
414,2019-12-21,CHO,107.0,UTA,114.0,28.0,31.0,56.28214285714285,62.932258064516134,21.5,22.967741935483872,7.221428571428571,8.390322580645162,4.107142857142857,4.354838709677419,2,3,106.44642857142857,113.47096774193548,80.75357142857145,74.89354838709677,37.392857142857146,31.161290322580644,0.5307857142857143,0.5111290322580645,0.4580714285714286,0.4359354838709677,38.25,36.516129032258064,0.2935,0.2545806451612903,18.642857142857142,15.35483870967742,11.0,18.0,17.0,13.0,34.57142857142857,35.09677419354839,0.5025357142857143,0.5464516129032257,0.442,0.4761290322580646,39.535714285714285,41.87096774193548,22.0,20.83870967741936,10.857142857142858,12.419354838709678,43.64285714285715,45.774193548387096,0.5370714285714285,0.5745483870967741,0.501,0.5547741935483871,28.67857142857143,29.451612903225808,21.035714285714285,19.161290322580644,107.21428571428572,104.48387096774192,6.007142857142857,6.8677419354838705,5.9642857142857135,6.451612903225807,0.3786428571428573,0.408290322580645,12.071428571428573,12.387096774193546,51.31428571428571,48.42903225806453,45.85714285714285,42.12903225806452,0.5701428571428572,0.5449032258064517,14.285714285714285,13.161290322580648,15.678571428571427,14.193548387096774,0.5040714285714285,0.4957096774193549,26.17857142857143,24.12903225806452,0.6071428571428571,0.41935483870967744,221.0
415,2019-12-21,DET,107.0,CHI,119.0,30.0,29.0,61.10666666666666,62.33103448275864,23.266666666666666,24.655172413793107,8.826666666666664,8.799999999999997,4.433333333333334,4.931034482758621,3,1,106.46333333333334,111.57931034482763,75.55333333333334,77.51379310344826,33.36666666666667,33.20689655172413,0.4991666666666666,0.5378620689655171,0.4306333333333334,0.4659655172413793,38.3,39.620689655172406,0.2512333333333333,0.2715862068965518,16.9,16.93103448275862,19.0,18.0,11.0,11.0,34.9,32.413793103448285,0.5168666666666667,0.5337931034482759,0.4578,0.4694137931034483,35.833333333333336,41.27586206896552,19.4,20.068965517241377,10.033333333333333,11.310344827586205,45.03333333333333,42.06896551724138,0.5610333333333333,0.5655862068965518,0.5410999999999999,0.5293103448275862,25.8,29.96551724137931,22.93333333333333,19.0,105.63333333333334,108.3793103448276,9.87,6.910344827586206,9.966666666666667,6.862068965517241,0.3963333333333333,0.3812413793103448,12.133333333333333,12.20689655172414,47.53999999999999,50.61034482758621,43.53333333333333,42.93103448275862,0.5351666666666667,0.5700344827586207,12.97,13.920689655172412,14.766666666666667,15.448275862068966,0.4856333333333334,0.5215172413793102,26.16666666666667,27.41379310344828,0.36666666666666653,0.3793103448275862,226.0
416,2019-12-21,MEM,119.0,SAC,115.0,28.0,29.0,57.56428571428571,63.962068965517254,21.785714285714285,25.689655172413797,8.867857142857146,9.655172413793103,4.392857142857143,4.8965517241379315,1,1,111.22857142857143,112.6896551724138,77.77857142857144,78.3344827586207,30.25,33.75862068965517,0.5270357142857143,0.5225862068965517,0.4530714285714285,0.4586206896551724,37.857142857142854,40.31034482758621,0.2096428571428572,0.2199655172413794,13.607142857142858,14.827586206896553,16.0,19.0,12.0,10.0,31.92857142857143,35.6551724137931,0.5417142857142856,0.5344137931034483,0.4621071428571428,0.4623793103448276,38.17857142857143,41.206896551724135,17.928571428571427,19.793103448275858,11.357142857142858,12.862068965517242,40.857142857142854,45.379310344827594,0.5761428571428572,0.5776551724137932,0.5389642857142857,0.5154137931034483,26.82142857142857,28.344827586206893,20.535714285714285,21.482758620689655,104.75,110.51724137931036,7.9107142857142865,7.851724137931034,7.25,7.862068965517241,0.4002500000000001,0.3536206896551724,12.107142857142858,10.89655172413793,49.37499999999999,50.00344827586206,39.607142857142854,43.58620689655172,0.5577500000000001,0.5532413793103447,13.39642857142857,13.248275862068969,14.142857142857142,15.0,0.5138928571428572,0.5185517241379312,25.75,29.41379310344828,0.42857142857142855,0.3448275862068966,234.0
417,2019-12-21,NYK,102.0,MIL,123.0,29.0,29.0,58.365517241379315,54.53448275862068,25.03448275862069,20.58620689655172,10.71034482758621,9.258620689655174,5.724137931034483,4.586206896551723,2,1,102.96551724137932,114.42758620689655,80.96206896551725,76.6655172413793,39.68965517241379,33.241379310344826,0.5632068965517241,0.4892758620689655,0.4758275862068966,0.4293448275862069,42.6551724137931,37.793103448275865,0.2820000000000001,0.28589655172413786,17.758620689655174,17.0,4.0,22.0,25.0,7.0,36.06896551724138,34.793103448275865,0.4941379310344828,0.5490689655172414,0.4174137931034482,0.4662068965517242,38.72413793103448,38.413793103448285,22.13793103448276,19.41379310344828,14.172413793103447,13.344827586206893,45.862068965517246,44.58620689655172,0.5283793103448277,0.5831379310344826,0.4527241379310346,0.5183448275862069,24.551724137931036,25.068965517241377,19.41379310344828,22.82758620689655,120.65517241379312,103.10344827586206,7.696551724137932,7.948275862068964,7.758620689655173,7.862068965517241,0.43317241379310345,0.3460344827586207,13.586206896551724,10.517241379310343,52.68275862068965,49.57586206896552,49.51724137931034,45.48275862068966,0.5916896551724138,0.5211379310344827,12.20344827586207,12.286206896551723,13.620689655172415,13.89655172413793,0.5720000000000001,0.4715172413793104,29.068965517241377,27.27586206896552,0.8620689655172413,0.2413793103448276,225.0
418,2019-12-21,PHI,125.0,WAS,108.0,27.0,30.0,63.69999999999999,64.64000000000001,27.0,26.33333333333333,6.970370370370369,10.096666666666666,3.6666666666666665,5.9,1,1,117.31851851851853,105.25666666666666,75.83333333333333,81.7666666666667,30.11111111111111,36.13333333333333,0.5394074074074076,0.5333666666666665,0.4765555555555557,0.4715666666666668,42.37037037037037,40.66666666666666,0.2368518518518519,0.26686666666666675,16.74074074074074,16.766666666666666,19.0,10.0,8.0,20.0,36.0,31.13333333333333,0.5626666666666666,0.5151333333333334,0.4919259259259259,0.4552666666666668,44.0,37.43333333333333,20.814814814814813,20.766666666666666,12.629629629629632,9.333333333333334,46.25925925925926,39.16666666666666,0.6018518518518517,0.5504333333333332,0.5615185185185184,0.5009666666666666,31.37037037037037,28.1,21.88888888888889,21.6,117.70370370370372,108.76666666666668,7.0814814814814815,8.7,7.074074074074074,8.7,0.3796666666666666,0.3441666666666666,12.629629629629632,10.666666666666666,47.25555555555556,53.20666666666666,39.555555555555564,45.8,0.5747407407407407,0.5658666666666667,11.788888888888884,13.656666666666668,13.25925925925926,15.266666666666667,0.5290740740740739,0.5297666666666667,29.740740740740737,30.0,0.2962962962962963,0.6666666666666666,233.0
419,2019-12-21,PHO,125.0,HOU,139.0,28.0,28.0,52.792857142857144,69.08571428571432,21.714285714285715,27.464285714285715,9.06785714285714,7.2892857142857155,5.071428571428571,3.8571428571428568,2,1,109.90714285714284,111.02142857142857,77.17857142857143,78.41785714285717,36.42857142857143,31.857142857142854,0.5382499999999999,0.52525,0.4515714285714285,0.4579285714285714,41.142857142857146,39.857142857142854,0.30525,0.2676071428571429,21.785714285714285,18.678571428571427,9.0,17.0,19.0,11.0,33.82142857142857,34.714285714285715,0.5298214285714286,0.5408214285714285,0.4541071428571428,0.4798214285714287,40.392857142857146,38.892857142857146,21.285714285714285,22.57142857142857,12.785714285714285,10.678571428571429,44.14285714285715,43.464285714285715,0.5614999999999999,0.5812142857142858,0.5232142857142856,0.537,27.607142857142854,28.214285714285715,22.035714285714285,22.5,119.78571428571428,114.46428571428572,8.2,7.642857142857141,8.535714285714286,7.7857142857142865,0.4990357142857143,0.3938928571428572,15.714285714285715,12.25,51.064285714285724,48.242857142857154,47.85714285714285,41.25,0.5805357142857143,0.5657499999999999,12.700000000000005,12.14642857142857,15.035714285714285,13.714285714285715,0.5564642857142857,0.5222499999999999,25.42857142857143,27.607142857142854,0.6785714285714286,0.3928571428571429,264.0
420,2019-12-21,POR,113.0,MIN,106.0,27.0,29.0,56.37037037037037,48.48965517241378,21.296296296296298,19.41379310344828,10.051851851851852,11.251724137931037,5.37037037037037,6.241379310344827,1,1,113.19999999999996,111.61724137931033,75.98888888888888,75.4310344827586,32.44444444444444,35.03448275862069,0.5111851851851852,0.5234137931034484,0.4405185185185185,0.4474482758620689,37.555555555555564,39.862068965517246,0.2961111111111111,0.2399655172413793,18.814814814814813,17.103448275862068,17.0,16.0,10.0,13.0,33.666666666666664,36.24137931034483,0.532814814814815,0.5027586206896553,0.4585185185185185,0.4381034482758621,39.629629629629626,40.3448275862069,21.074074074074076,19.96551724137931,11.185185185185185,11.89655172413793,43.96296296296296,48.24137931034482,0.5711851851851852,0.5461724137931034,0.5180740740740741,0.4896551724137931,28.444444444444446,28.448275862068964,20.11111111111111,22.517241379310345,113.5925925925926,112.75862068965515,7.72962962962963,5.865517241379309,7.37037037037037,5.724137931034483,0.4253333333333333,0.3686551724137931,12.111111111111109,11.862068965517242,49.518518518518526,49.08275862068967,42.481481481481474,44.72413793103448,0.5519629629629629,0.5619310344827586,12.481481481481485,11.83103448275862,13.777777777777779,12.93103448275862,0.5376666666666666,0.5066551724137931,25.444444444444446,28.0,0.3703703703703704,0.4482758620689655,219.0
421,2019-12-21,SAS,109.0,LAC,134.0,30.0,27.0,55.86333333333333,57.518518518518526,22.266666666666666,21.51851851851852,9.596666666666668,10.192592592592597,4.966666666666667,5.148148148148149,2,2,105.04333333333336,112.11111111111113,77.21,79.21851851851851,35.96666666666667,32.407407407407405,0.5274000000000001,0.5129259259259259,0.4573666666666668,0.4522962962962963,40.06666666666667,37.5925925925926,0.2980333333333333,0.2591111111111111,20.466666666666665,16.666666666666668,9.0,16.0,21.0,11.0,34.56666666666667,35.2962962962963,0.4965333333333334,0.5312592592592593,0.42963333333333337,0.4671481481481482,38.53333333333333,41.0,23.8,20.11111111111111,12.0,11.814814814814815,45.76666666666666,44.66666666666666,0.5378333333333332,0.5667037037037036,0.4871666666666667,0.5231111111111111,26.53333333333333,29.18518518518519,22.16666666666667,17.185185185185187,115.2,111.96296296296295,7.676666666666665,6.588888888888887,7.566666666666666,5.666666666666668,0.3629333333333333,0.28811111111111115,11.266666666666667,8.25925925925926,51.20000000000001,49.922222222222224,46.53333333333333,41.888888888888886,0.5681666666666667,0.5509999999999998,13.28,11.592592592592592,14.833333333333336,11.666666666666664,0.5229,0.4989629629629629,28.8,29.33333333333333,0.7,0.4074074074074074,243.0
422,2019-12-22,BOS,119.0,CHO,93.0,32.0,26.0,62.56875,57.28846153846153,22.875,23.07692307692308,8.434375000000001,11.657692307692306,4.34375,5.961538461538463,1,2,113.665625,105.09615384615385,74.921875,76.62692307692306,30.96875,35.192307692307686,0.5116875,0.5244230769230769,0.43665625,0.4555,36.59375,40.42307692307692,0.25471875,0.2518076923076923,15.40625,17.80769230769231,19.0,7.0,13.0,19.0,35.0625,33.19230769230769,0.5491562499999999,0.5011923076923078,0.4775,0.4281538461538461,41.78125,36.153846153846146,21.03125,20.46153846153846,12.5625,11.192307692307693,45.65625,43.615384615384606,0.57784375,0.5361153846153847,0.5542187499999999,0.5047307692307693,29.21875,24.961538461538463,19.34375,21.538461538461537,104.5625,110.8846153846154,7.081249999999998,8.342307692307692,6.65625,8.26923076923077,0.4061874999999998,0.3874230769230769,12.375,12.230769230769232,48.359375,50.20384615384615,41.9375,45.730769230769226,0.5455312500000001,0.5630769230769233,13.153125,11.623076923076924,14.1875,12.961538461538463,0.4952812500000001,0.5188461538461537,24.21875,28.19230769230769,0.40625,0.7307692307692307,212.0
423,2019-12-22,LAL,104.0,DEN,128.0,27.0,29.0,64.58148148148149,61.30689655172414,25.703703703703702,26.17241379310345,9.148148148148145,13.403448275862068,4.4444444444444455,7.068965517241379,2,3,104.28888888888888,104.18620689655172,78.63333333333334,79.58620689655173,33.77777777777778,35.413793103448285,0.513814814814815,0.5452068965517242,0.4612592592592593,0.4832068965517241,39.518518518518526,42.620689655172406,0.2201851851851852,0.2576206896551725,13.777777777777779,16.413793103448278,8.0,5.0,19.0,24.0,31.962962962962962,30.82758620689655,0.4974814814814815,0.5026206896551725,0.4391111111111112,0.4526896551724137,35.407407407407405,36.586206896551715,18.62962962962963,20.655172413793107,9.555555555555557,10.79310344827586,40.66666666666666,39.413793103448285,0.5324074074074074,0.5425172413793103,0.5087407407407406,0.513448275862069,25.85185185185185,25.79310344827586,18.962962962962962,20.206896551724142,106.85185185185185,112.55172413793105,7.837037037037036,8.53103448275862,7.407407407407407,8.551724137931034,0.3362592592592593,0.3481379310344828,10.481481481481481,10.89655172413793,51.0962962962963,52.45517241379311,44.555555555555564,45.51724137931034,0.5435925925925925,0.573896551724138,11.76296296296296,13.120689655172415,12.703703703703706,14.827586206896553,0.5056666666666667,0.5513448275862071,29.037037037037038,31.724137931034484,0.7037037037037037,0.8275862068965517,232.0
424,2019-12-22,MIL,117.0,IND,89.0,29.0,30.0,59.49655172413794,58.53333333333334,24.517241379310345,25.066666666666666,9.255172413793103,11.050000000000002,5.0344827586206895,6.0,2,1,105.3103448275862,102.64333333333336,77.75517241379309,81.03,33.827586206896555,39.833333333333336,0.5283793103448277,0.5640333333333333,0.4758275862068966,0.4760333333333334,41.03448275862068,42.6,0.2116206896551724,0.28633333333333344,14.379310344827585,17.933333333333334,9.0,4.0,20.0,26.0,33.27586206896552,36.13333333333333,0.4979310344827586,0.4926,0.4360344827586207,0.4169,37.17241379310345,38.73333333333333,18.724137931034484,22.3,10.24137931034483,14.0,42.96551724137931,45.9,0.5341724137931035,0.5267666666666667,0.5002413793103447,0.4525666666666667,26.931034482758623,24.73333333333333,20.0,19.3,109.44827586206895,120.73333333333332,7.062068965517239,7.713333333333334,6.655172413793102,7.8,0.3006896551724137,0.4356,9.724137931034482,13.733333333333333,50.0793103448276,52.67666666666666,42.93103448275862,49.6,0.561344827586207,0.5923999999999999,11.717241379310346,12.32666666666667,12.551724137931034,13.8,0.5244827586206897,0.5712,31.310344827586214,28.86666666666667,0.6896551724137931,0.8666666666666667,206.0
425,2019-12-22,OKC,118.0,LAC,112.0,31.0,28.0,55.9741935483871,55.246428571428574,22.580645161290327,20.428571428571427,9.406451612903227,8.589285714285714,4.870967741935483,4.642857142857143,1,2,105.06451612903228,108.89285714285714,77.56451612903223,77.075,35.774193548387096,32.535714285714285,0.5299354838709679,0.5334642857142857,0.4601935483870969,0.4587857142857142,40.516129032258064,36.42857142857143,0.2946129032258064,0.2986071428571428,20.258064516129032,17.285714285714285,9.0,14.0,22.0,14.0,34.483870967741936,34.25,0.4990000000000001,0.5144285714285715,0.4322903225806452,0.4567857142857143,38.645161290322584,41.035714285714285,23.677419354838708,22.892857142857146,11.93548387096774,10.321428571428571,45.451612903225815,44.60714285714285,0.5399354838709676,0.5487142857142857,0.4905806451612904,0.5176071428571429,26.70967741935484,30.714285714285715,22.064516129032263,18.642857142857142,115.80645161290323,108.89285714285714,7.774193548387094,7.439285714285713,7.67741935483871,6.821428571428571,0.3629677419354838,0.3501785714285714,11.290322580645164,9.857142857142858,51.303225806451614,48.69285714285714,46.41935483870968,39.785714285714285,0.5699677419354839,0.5768571428571428,13.151612903225805,12.871428571428574,14.709677419354836,13.178571428571427,0.5275483870967742,0.5229999999999999,29.225806451612907,26.57142857142857,0.7096774193548387,0.5,230.0
426,2019-12-22,TOR,110.0,DAL,107.0,28.0,28.0,58.90357142857143,63.58571428571428,22.82142857142857,23.714285714285715,8.325,10.171428571428573,4.5,5.107142857142857,2,2,109.25,104.8142857142857,77.61428571428571,74.93571428571428,34.75,34.107142857142854,0.5473928571428572,0.5294285714285715,0.4782142857142858,0.4481785714285715,39.0,37.32142857142857,0.2813928571428572,0.2668214285714285,18.607142857142858,16.678571428571427,9.0,8.0,19.0,20.0,34.464285714285715,35.857142857142854,0.5065357142857142,0.4896785714285715,0.44275000000000014,0.41971428571428576,40.42857142857143,38.25,21.678571428571423,20.571428571428573,11.678571428571427,12.785714285714285,45.28571428571429,48.25,0.5400357142857143,0.5252857142857142,0.5065714285714286,0.4874642857142857,28.75,25.464285714285715,17.928571428571427,19.892857142857142,117.60714285714286,112.03571428571428,6.392857142857142,8.314285714285713,6.142857142857142,8.0,0.4539642857142856,0.4067857142857143,13.785714285714285,12.785714285714285,51.55357142857142,48.957142857142856,44.39285714285715,43.0,0.5849285714285715,0.5700714285714288,10.707142857142856,12.671428571428573,11.071428571428573,13.428571428571427,0.5636071428571429,0.4927142857142857,25.214285714285715,24.535714285714285,0.6785714285714286,0.7142857142857143,217.0
427,2019-12-23,CLE,121.0,ATL,118.0,30.0,29.0,58.38333333333333,55.59310344827586,23.3,21.58620689655172,8.556666666666667,5.931034482758622,4.833333333333333,3.310344827586207,2,3,114.72666666666667,115.42068965517244,73.47333333333333,78.27241379310344,32.23333333333333,33.44827586206897,0.5071666666666667,0.5057241379310343,0.4466,0.4425172413793104,40.03333333333333,38.72413793103448,0.2603,0.2339655172413793,17.566666666666666,15.379310344827585,24.0,21.0,6.0,8.0,31.4,33.31034482758621,0.5451000000000001,0.5616551724137931,0.4626666666666666,0.4945862068965517,38.53333333333333,42.48275862068965,19.5,19.17241379310345,11.0,12.310344827586205,41.86666666666667,42.72413793103448,0.5842666666666666,0.5858620689655173,0.5455333333333333,0.5543103448275862,27.53333333333333,30.17241379310345,22.83333333333333,17.517241379310345,108.53333333333332,103.93103448275862,8.013333333333332,7.344827586206896,8.266666666666667,7.206896551724138,0.3841,0.3707586206896551,10.9,11.10344827586207,47.32,50.28965517241378,42.13333333333333,44.20689655172413,0.5438666666666666,0.538344827586207,14.20333333333333,13.551724137931034,16.533333333333335,15.137931034482758,0.5291666666666666,0.5021724137931035,29.13333333333333,27.62068965517241,0.2,0.27586206896551724,239.0
428,2019-12-23,DET,109.0,PHI,125.0,31.0,30.0,64.3967741935484,62.75333333333334,26.387096774193548,24.83333333333333,9.996774193548386,8.823333333333332,5.838709677419355,4.9,2,2,105.28064516129032,111.98000000000003,81.84193548387098,77.18333333333331,36.16129032258065,32.86666666666667,0.5353870967741935,0.5383333333333333,0.4731612903225808,0.4657666666666666,40.935483870967744,39.63333333333333,0.2654516129032259,0.2671333333333334,16.64516129032258,16.733333333333334,10.0,19.0,21.0,11.0,31.12903225806452,32.5,0.5130000000000001,0.5372000000000001,0.4537741935483872,0.4710666666666667,37.38709677419355,41.23333333333333,20.774193548387093,19.83333333333333,9.258064516129034,11.533333333333333,39.12903225806452,42.2,0.5495806451612902,0.5692666666666667,0.5012258064516129,0.5291333333333333,28.12903225806452,29.7,21.741935483870968,19.03333333333333,109.29032258064517,108.33333333333331,8.641935483870968,7.163333333333332,8.64516129032258,7.1,0.3443870967741935,0.3819333333333333,10.774193548387096,12.333333333333336,53.367741935483856,50.21333333333334,46.032258064516135,42.46666666666667,0.5671290322580647,0.5703666666666666,13.6,13.949999999999998,15.225806451612904,15.466666666666667,0.5311935483870969,0.5195333333333332,30.161290322580644,27.3,0.6774193548387096,0.36666666666666653,234.0
429,2019-12-23,GSW,113.0,MIN,104.0,28.0,30.0,55.86071428571428,62.52666666666667,21.107142857142858,22.93333333333333,10.178571428571429,8.510000000000002,5.4642857142857135,4.533333333333333,2,3,113.14285714285714,113.82666666666668,75.87142857142855,76.39,32.42857142857143,31.83333333333333,0.5116071428571428,0.4837000000000001,0.4403928571428571,0.4283666666666667,37.57142857142857,36.7,0.2921071428571428,0.2670333333333333,18.678571428571427,18.433333333333334,18.0,24.0,10.0,6.0,33.642857142857146,34.4,0.5314642857142858,0.5554333333333333,0.4573571428571429,0.4756333333333334,39.642857142857146,40.53333333333333,21.071428571428573,19.633333333333333,11.25,13.133333333333333,44.0,44.23333333333333,0.5700000000000001,0.5849666666666666,0.5159285714285715,0.5468333333333335,28.392857142857146,27.4,20.035714285714285,18.933333333333334,113.32142857142857,104.63333333333334,7.735714285714287,8.353333333333332,7.392857142857142,8.033333333333333,0.4253214285714286,0.3253666666666667,12.214285714285715,9.133333333333333,49.40714285714286,48.26,42.357142857142854,42.03333333333333,0.5523928571428571,0.5293999999999999,12.553571428571429,12.553333333333335,13.857142857142858,13.866666666666667,0.5348928571428571,0.4752000000000001,25.357142857142854,27.566666666666666,0.35714285714285715,0.2,217.0
430,2019-12-23,IND,120.0,TOR,115.0,29.0,30.0,63.35172413793103,59.94666666666668,23.62068965517241,24.6,10.213793103448275,9.223333333333333,5.1034482758620685,5.033333333333333,1,1,104.85517241379308,105.63333333333335,74.85172413793103,77.50999999999998,34.20689655172413,33.96666666666667,0.5265862068965518,0.5251,0.4463103448275863,0.4723,37.31034482758621,40.9,0.269,0.20623333333333327,17.0,14.0,8.0,10.0,21.0,20.0,35.96551724137932,33.666666666666664,0.4890689655172414,0.4978333333333333,0.4186551724137931,0.4356,38.137931034482754,37.4,20.620689655172416,18.33333333333333,12.862068965517242,10.4,48.41379310344828,43.56666666666667,0.5252758620689655,0.5338666666666667,0.4863448275862069,0.4996666666666666,25.27586206896552,27.0,19.931034482758623,19.83333333333333,111.96551724137932,108.76666666666668,8.437931034482759,7.056666666666664,8.137931034482758,6.666666666666668,0.4052413793103448,0.304,12.689655172413795,9.8,48.95862068965518,49.87666666666667,43.27586206896552,43.1,0.5680344827586209,0.5571333333333334,12.527586206896553,11.703333333333333,13.310344827586205,12.566666666666665,0.4912413793103448,0.5209,24.62068965517241,31.1,0.7241379310344828,0.6666666666666666,235.0
431,2019-12-23,MEM,115.0,SAS,145.0,28.0,30.0,57.50357142857143,64.49666666666668,21.607142857142854,25.9,10.282142857142857,9.646666666666668,5.25,4.933333333333334,2,2,112.74642857142858,112.75,78.92857142857143,77.94666666666666,32.392857142857146,33.833333333333336,0.5150714285714285,0.5242333333333332,0.4544285714285714,0.4593999999999999,37.75,40.3,0.2581428571428571,0.22426666666666675,16.607142857142858,15.133333333333333,17.0,19.0,11.0,11.0,35.107142857142854,35.56666666666667,0.5339285714285714,0.5327666666666666,0.4699285714285714,0.4613,41.464285714285715,41.266666666666666,20.071428571428573,19.9,11.821428571428573,12.8,44.60714285714285,45.56666666666667,0.56875,0.5757333333333334,0.5282499999999999,0.5149,29.642857142857146,28.466666666666665,17.285714285714285,21.3,111.85714285714286,110.8,6.525,7.856666666666666,5.642857142857142,7.866666666666666,0.29000000000000004,0.3559,8.321428571428571,11.033333333333333,49.76785714285714,49.88,41.67857142857143,43.6,0.5528571428571427,0.5554999999999999,11.771428571428574,13.233333333333334,11.892857142857142,14.966666666666667,0.5023214285714285,0.5186333333333335,29.42857142857143,29.266666666666666,0.3928571428571429,0.36666666666666653,260.0
432,2019-12-23,MIA,107.0,UTA,104.0,29.0,29.0,56.72758620689655,63.78965517241379,21.689655172413797,23.689655172413797,7.217241379310344,9.12758620689655,4.103448275862069,4.2413793103448265,2,3,106.65172413793104,107.24482758620688,80.5758620689655,78.8,37.27586206896552,33.62068965517241,0.5343103448275862,0.5513793103448277,0.4602068965517242,0.4635172413793103,38.27586206896552,37.0,0.2925862068965517,0.3212413793103448,18.655172413793107,18.689655172413797,11.0,8.0,18.0,21.0,34.241379310344826,28.310344827586214,0.503448275862069,0.5112068965517242,0.4425862068965517,0.43144827586206896,39.51724137931035,34.44827586206897,22.103448275862064,20.48275862068965,10.89655172413793,10.758620689655173,43.379310344827594,37.3448275862069,0.5380344827586206,0.5501034482758621,0.5003448275862068,0.5227241379310344,28.62068965517241,23.689655172413797,21.241379310344826,20.17241379310345,107.44827586206895,112.65517241379312,6.055172413793104,8.220689655172412,6.0,7.724137931034483,0.38120689655172413,0.3956551724137931,12.241379310344827,11.93103448275862,51.39999999999999,52.07586206896553,45.72413793103448,41.89655172413793,0.5739310344827587,0.5907931034482758,14.482758620689655,14.113793103448277,15.862068965517242,14.724137931034482,0.5052068965517241,0.5304137931034483,26.03448275862069,25.068965517241377,0.6206896551724138,0.7241379310344828,211.0
